text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",selfmanaged driver,neutral,0.718644,0.095975906,0.18538015,127490786,selfmanaged driver
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",meters,negative,0.009914469,0.9799168,0.010168734,127490786,meter
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",hotel,neutral,0.7552291,0.122066446,0.12270438,127490786,hotel
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",day,neutral,0.9826528,0.006018272,0.011329015,127490786,day
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",risk,negative,0.0054410645,0.9443622,0.0501967,127490786,risk
"The car park is nearly 300 meters away from the hotel and is unattended during the day, so it is a high risk (daytime parking and selfmanaged driver)",parking,negative,0.327477,0.6518873,0.020635724,127490786,parking
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",guests room,neutral,0.9829963,0.013210975,0.0037926915,127472518,guests room
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",couldnt figure,neutral,0.91686773,0.04223787,0.04089441,127472518,couldnt figure
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",Receptionist,positive,0.0009328487,0.0032851656,0.995782,127472518,Receptionist
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",checkin,positive,0.30137292,0.02436697,0.6742601,127472518,checkin
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",guests,neutral,0.7963731,0.14341334,0.060213633,127472518,guest
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",guys,positive,0.07294764,0.4287217,0.49833065,127472518,guy
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",room,neutral,0.9731563,0.023959382,0.002884299,127472518,room
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",staff,negative,0.004113521,0.9926472,0.003239317,127472518,staff
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",guest,neutral,0.7969968,0.1694715,0.03353167,127472518,guest
"Receptionist attentively support checkin for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room the housekeeping staff voluntarily entered the guests room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldnt figure out who was calling the door, just",door,neutral,0.9388425,0.056203973,0.004953546,127472518,door
