TV,Radio,Social Media,Influencer,Sales,OE,TE,SE
48.0,25.37723103,3.997027881,Micro,172.8854592,0.23118954,0.33352678,0.6931663478416935
14.0,4.643175727,0.637375788,Micro,53.97461493,0.37826347,0.38605075,0.9798283515833086
24.0,4.014313143,1.258968767,Macro,91.49656896,0.35481078,0.45629818,0.7775853500007386
65.0,23.29031005,7.389827731,Mega,229.1969742,0.18373587,0.41955962,0.4379255324904718
35.0,9.531452188,0.103503553,Nano,125.3393415,0.86997317,0.88067792,0.9878448752297547
86.0,24.29320314,8.041212299,Micro,306.6065875,0.22399435,0.51941795,0.4312410651191396
48.0,14.41875328,3.117413536,Nano,170.2833159,0.27365131,0.4511064,0.606622539604847
59.0,19.34086431,1.602340512,Micro,210.5717703,0.47143685,0.56901276,0.828517184746437
88.0,26.30065656,4.204039947,Nano,314.1805472,0.33960846,0.60888208,0.5577573575494289
78.0,23.32245121,3.866739527,Mega,280.8316239,0.33430697,0.56970867,0.5868033744334625
79.0,31.05740864,3.806952761,Micro,286.677508,0.3432432,0.51375124,0.6681116721002951
22.0,1.060644401,1.093882341,Macro,73.09318596,0.55807716,0.57257142,0.9746856732737375
46.0,17.61333015,3.480429694,Macro,160.6150905,0.24091515,0.3806495,0.632905468153774
83.0,23.77898268,2.930681192,Micro,295.4915271,0.40762396,0.62006985,0.6573839382772764
26.0,12.10537618,4.007434704,Macro,94.00245512,0.15040595,0.24643663,0.6103230270597355
34.0,2.089999917,0.217752116,Nano,123.1219261,0.78579423,0.83985048,0.9356358646124725
50.0,3.497200302,3.337071447,Nano,174.7450326,0.50222153,0.69154324,0.7262330118359628
79.0,19.15584406,0.014711851,Macro,281.5928898,0.95796778,0.98398241,0.973561895278189
75.0,25.27194402,7.717105296,Nano,267.8036097,0.19757254,0.4543538,0.4348429351751873
32.0,13.45746031,0.91765612,Mega,116.7838444,0.46865169,0.50927436,0.9202342132441146
29.0,9.487993613,0.250432849,Micro,105.7767079,0.74033049,0.74828017,0.9893760648501482
96.0,36.72307745,3.950392592,Nano,343.0877465,0.3735395,0.64918803,0.5753949283384046
74.0,27.96329539,2.837584957,Nano,258.3754265,0.38087337,0.50212654,0.7585206908202861
49.0,20.26585723,3.446132597,Micro,171.8566675,0.25540648,0.3784684,0.6748422853797041
34.0,16.85678293,3.886005263,Mega,118.9163836,0.17481471,0.27782052,0.6292361341775619
37.0,12.22871601,1.749290106,Mega,129.0148388,0.33392482,0.41106298,0.8123446679630455
37.0,8.823525102,3.405839489,Mega,132.5496146,0.25226219,0.43522808,0.5796091787092413
59.0,15.29205006,3.340436207,Macro,208.2744516,0.29979096,0.51433468,0.5828713708358145
48.0,14.11561705,3.328378357,Mega,175.5461581,0.26908816,0.47032395,0.5721336538358296
80.0,24.55463481,4.832325799,Micro,285.5962329,0.2898734,0.53906916,0.5377295187875336
28.0,5.313706473,2.473598787,Nano,91.49752891,0.26898715,0.34758506,0.773874314390843
64.0,25.52828252,3.140870036,Nano,226.276965,0.3304663,0.44828614,0.7371771520752348
50.0,21.17480421,4.486404533,Macro,180.3195365,0.21855748,0.37908742,0.5765358291235304
46.0,18.54842127,2.45558294,Nano,164.7562034,0.31658658,0.41253705,0.767413690479437
86.0,24.78624404,6.349962293,Mega,309.2043274,0.25261426,0.55810604,0.4526277121100499
69.0,29.59440206,8.243715012,Nano,246.091519,0.17191116,0.38932474,0.4415623831149287
85.0,29.50102223,2.518222112,Mega,300.5584458,0.44630873,0.58056653,0.7687469169123476
52.0,9.837592493,2.080182174,Macro,183.7118744,0.37568865,0.58391662,0.6433943428429901
54.0,17.44304527,5.549219531,Nano,191.0034733,0.20052172,0.42482643,0.47200858006880597
17.0,2.249203812,0.395150251,Nano,61.86530832,0.5189985,0.53569966,0.9688236501774147
93.0,26.50281649,3.537618612,Mega,331.6478588,0.39087242,0.67675746,0.5775664741102373
85.0,24.48397916,5.918985615,Micro,297.0564909,0.25634582,0.52988753,0.48377401898852007
21.0,1.505943316,2.438904189,Mega,73.87341975,0.48344189,0.5071197,0.9533092285706906
88.0,37.96929695,4.739682162,Macro,314.311367,0.31381671,0.50765985,0.6181633430337262
75.0,29.4842347,7.237783972,Nano,268.7997822,0.20517556,0.42469991,0.4831071426410239
38.0,3.046308751,1.743629417,Macro,132.3260378,0.47767322,0.63827702,0.7483791598826479
95.0,36.36570198,1.944664898,Macro,339.115278,0.53955208,0.73212043,0.7369717575016995
46.0,25.28199938,2.798757505,Mega,163.6396214,0.28739233,0.36267837,0.7924165149413238
75.0,26.07549862,5.143706423,Mega,269.4449939,0.26645651,0.48909161,0.5447987750188559
64.0,10.93089931,3.085375073,Mega,225.0640548,0.33420394,0.62235418,0.5369995908117786
35.0,8.978475946,0.05362699,Nano,125.3289243,0.91511738,0.92535017,0.9889417105742792
30.0,6.122317863,2.606806497,Mega,104.5246807,0.27330972,0.39875447,0.6854085422540842
86.0,27.73800583,5.293540405,Macro,307.8933318,0.2868826,0.55337814,0.518420550547949
79.0,23.18345295,0.762159967,Nano,282.7108546,0.70566747,0.79351409,0.8892941901006446
16.0,16.92417111,6.447476349,Nano,54.65466518,0.067621445,0.068757115,0.9834828730088516
63.0,22.81607513,4.717042117,Nano,228.4241305,0.25212715,0.44794822,0.5628488712378409
78.0,22.76810931,2.964101681,Micro,277.3993307,0.39003821,0.59353502,0.6571443922550686
24.0,12.79448447,3.973162998,Nano,86.22925533,0.13388645,0.20796066,0.6438066218870434
34.0,14.44535454,1.270283967,Nano,124.595707,0.4059694,0.46129118,0.8800718886495943
36.0,14.75867975,0.807413059,Micro,125.0736865,0.50385472,0.54220691,0.9292665045526624
64.0,17.61714144,5.116676896,Micro,228.5424705,0.23676154,0.49633756,0.47701717355422385
79.0,37.37903665,4.767527236,Macro,281.1147925,0.28912293,0.43770379,0.6605447259206964
11.0,7.228354408,5.250181854,Micro,46.52969738,0.12803639,0.15182498,0.8433157047015584
22.0,5.120816808,2.205299711,Micro,74.74160402,0.24213942,0.26988102,0.8972080363413476
46.0,3.159829936,4.261809686,Nano,161.1829547,0.4982167,0.67427194,0.7388957932907604
49.0,15.44552256,0.062410122,Mega,174.556761,0.91907053,0.9363035,0.9815946752308414
39.0,8.437964502,2.926366891,Mega,141.5900868,0.27829623,0.48588618,0.5727601266617626
38.0,0.857280644,0.218739353,Nano,137.697369,0.85570282,0.90489107,0.9456417997361826
23.0,4.037914202,2.876505548,Micro,78.65146156,0.29163145,0.31390657,0.9290390131050777
17.0,8.482697909,0.946148453,Nano,58.92532301,0.29783807,0.2993254,0.9950310598432341
57.0,17.50937376,3.912910486,Macro,204.4533806,0.2658515,0.47207858,0.5631509483018696
24.0,8.822604644,0.388314589,Mega,86.78602638,0.60232237,0.60640277,0.9932711389164663
38.0,13.97381157,2.937255499,Nano,133.3876269,0.2383592,0.36260526,0.6573517438770745
55.0,13.23675142,0.603918273,Mega,199.1316965,0.68813011,0.75230035,0.9147013024784583
84.0,27.93352343,3.978525877,Macro,300.5678307,0.34226931,0.56078255,0.6103422975625757
23.0,3.424421953,1.254887329,Nano,82.71102545,0.35652598,0.40658714,0.8768747088262556
25.0,21.57160034,0.182594127,Micro,89.0932451,0.75236138,0.75526872,0.9961505886275814
61.0,24.02670153,4.468540014,Macro,214.5067384,0.24852154,0.411512,0.6039229475689653
92.0,36.2813941,7.693023889,Mega,334.2548231,0.23246458,0.51947575,0.4474984250949154
52.0,14.71875781,5.067918073,Micro,184.2832675,0.22135826,0.45022851,0.4916575807249523
42.0,25.04344301,7.954162784,Macro,151.1302268,0.12119797,0.27630506,0.4386382572943109
87.0,26.26344606,4.66625435,Mega,314.0867756,0.31809417,0.6000279,0.5301322988481036
23.0,3.511058483,1.668667492,Nano,82.1296575,0.34020671,0.38202461,0.8905361097024614
16.0,1.114215614,0.124305507,Micro,55.74975786,0.72543359,0.83745168,0.8662393393252252
97.0,31.59758582,6.09616703,Macro,345.6002412,0.28133457,0.64023526,0.4394237362059691
83.0,22.12318389,4.548473435,Mega,301.0213397,0.31493707,0.60444183,0.5210378474302482
32.0,7.235169671,4.165978174,Micro,114.2225515,0.25688965,0.40785767,0.6298512174602479
81.0,30.51678552,4.253765851,Mega,286.3361747,0.31591775,0.5027576,0.6283699142489343
81.0,35.74400862,8.48557931,Mega,290.1991827,0.1921396,0.40404359,0.4755417602343351
32.0,9.445032076,0.904710414,Nano,115.3592435,0.466393,0.50481669,0.9238858564680182
24.0,11.04100773,0.581803233,Nano,82.90996955,0.48287222,0.48638747,0.9927727373404582
93.0,28.27465769,2.404138725,Mega,328.3217343,0.47811299,0.67646325,0.7067833914111373
52.0,20.59744192,5.687517289,Mega,183.6120012,0.18290535,0.37532481,0.48732549814652537
21.0,2.027718364,0.54277143,Nano,70.90876724,0.46283659,0.46420365,0.9970550425443659
15.0,7.888210849,3.998362072,Macro,53.54400783,0.13089217,0.13468375,0.9718482741978896
62.0,19.93974943,1.581668395,Mega,222.4692477,0.48916709,0.58957485,0.8296946350408265
45.0,14.76514666,4.973730489,Mega,159.8115953,0.19757202,0.39868709,0.4955566030492735
84.0,29.28103583,4.182346523,Micro,300.7539331,0.33149972,0.54551636,0.6076806202475761
12.0,8.46670897,4.076583625,Mega,41.86991628,0.099221848,0.13094313,0.7577476420488803
66.0,23.16259764,2.051333546,Mega,238.3714378,0.44422321,0.55611593,0.7987960531898447
71.0,21.68478521,4.362889043,Mega,253.4613277,0.2863986,0.5134892,0.5577499974683012
30.0,2.763161925,1.491292036,Nano,108.7079901,0.46365275,0.57742068,0.8029721935140944
96.0,36.13679466,8.724352447,Nano,340.7979819,0.21301878,0.51753833,0.4116000065154594
81.0,36.01062277,9.307983043,Micro,291.8702502,0.17931068,0.39813117,0.4503809134060014
61.0,13.62383917,1.081630027,Mega,218.7967423,0.5761921,0.6889316,0.8363560330227268
88.0,31.2965668,6.268563747,Nano,312.2336302,0.25597358,0.51720754,0.49491463330174956
95.0,25.72170247,3.653918832,Micro,338.7265651,0.38823917,0.73230329,0.5301617175583084
32.0,17.77874558,6.010796578,Macro,108.8352652,0.12103488,0.23117097,0.5235730074585057
23.0,3.159149146,1.838038355,Mega,84.46857638,0.37159329,0.40896559,0.9086174951785064
19.0,11.84308384,1.411744529,Macro,63.78917282,0.23479087,0.2349863,0.9991683344943939
99.0,35.30814816,8.233628806,Macro,347.8821393,0.22576659,0.5964838,0.37849576132662777
21.0,17.72849806,1.316670346,Micro,72.79319186,0.27416985,0.27604263,0.9932156131101924
83.0,22.64766991,1.815303053,Macro,294.3729329,0.52035296,0.66963177,0.7770732861136502
34.0,9.529038854,0.046324514,Macro,122.398031,0.92573322,0.93534223,0.989726744188595
65.0,21.82868204,3.852364912,Macro,226.0680983,0.28617524,0.4599369,0.6222054373110747
42.0,11.66685228,3.124114188,Nano,147.6703206,0.24568541,0.43336514,0.5669247184948932
28.0,11.74288588,1.545790536,Nano,108.6542411,0.33528475,0.38695588,0.8664676448384763
84.0,23.15883778,6.493394974,Macro,301.9796888,0.24410273,0.54754792,0.4458107155260493
74.0,31.20063184,5.956147638,Macro,262.0000087,0.23320431,0.42108577,0.5538166488029267
58.0,31.49936776,5.37443682,Micro,203.0578945,0.20691812,0.32983461,0.6273390169697475
63.0,21.7928057,0.393588978,Nano,223.8418947,0.77476586,0.82500836,0.9391006171137466
46.0,21.95980933,0.880593234,Micro,164.791014,0.5574397,0.62298473,0.8947887053347199
51.0,24.91648619,4.628289393,Mega,180.3746086,0.21245811,0.34364404,0.6182505304034954
42.0,9.352963721,0.606126647,Mega,146.3577853,0.6056091,0.64544936,0.9382751576359144
98.0,31.2897755,4.623306125,Nano,343.9400859,0.33656621,0.67376005,0.49953423329269814
18.0,10.13781443,3.181971706,Macro,66.54840294,0.13113456,0.1505293,0.8711563795221263
72.0,19.46438929,1.767531142,Nano,258.0178365,0.49785178,0.638261,0.7800128474088187
90.0,29.94190176,8.348998109,Mega,320.7153444,0.21042786,0.51038397,0.4122932387551278
47.0,13.85470607,3.72361948,Macro,167.0873958,0.2369727,0.44206544,0.536057964630757
11.0,15.25965583,1.938091205,Micro,42.71995548,0.13465515,0.16924598,0.7956180111338539
59.0,13.0213872,3.264331675,Micro,211.0777734,0.30865185,0.55986184,0.5513000314506165
49.0,15.75874251,1.621958375,Macro,173.0991172,0.41961723,0.51336627,0.8173837170876068
51.0,23.28772776,6.650243242,Mega,178.2981283,0.15673515,0.33775328,0.46405219218004334
49.0,23.08245994,5.745417559,Macro,173.7272456,0.17354597,0.33566464,0.5170219001918105
88.0,25.7813623,5.715407905,Macro,313.6573391,0.27493582,0.57477445,0.4783368850163746
49.0,15.4419208,0.064057634,Mega,175.7308268,0.92410807,0.94158417,0.9814396837194065
21.0,5.092818753,1.400162555,Mega,81.00013719,0.29197596,0.3507261,0.8324899686678578
84.0,33.49221879,9.638966346,Nano,297.4868165,0.17643926,0.4181346,0.42196761521290027
13.0,4.027757616,0.216286524,Micro,44.06889906,0.55857265,0.59348004,0.9411818635046261
55.0,11.31363936,1.457213766,Nano,192.8000619,0.46890716,0.60160435,0.7794278083261864
73.0,18.96636214,4.058402635,Mega,260.8904476,0.30731853,0.56707458,0.541936706103102
47.0,19.83138083,2.825675852,Micro,170.979336,0.29636022,0.39774808,0.745095287449282
34.0,16.2792597,5.187613793,Macro,119.4727749,0.14332439,0.27783528,0.5158610166426668
98.0,26.23075658,4.307673455,Mega,347.5747397,0.35580817,0.76551128,0.46479807586898
72.0,29.40183996,0.883780673,Micro,255.2829028,0.65102007,0.73882414,0.881157009839987
59.0,28.35102374,6.541167803,Macro,210.3998707,0.18270821,0.35475821,0.5150217947034967
88.0,33.99232228,5.781691282,Mega,311.6077516,0.27089287,0.50631185,0.5350316608232654
94.0,31.21314927,6.894316975,Nano,334.3205757,0.25112982,0.56343921,0.44570881036128107
55.0,13.72729882,3.332910977,Nano,201.1568419,0.29630646,0.53272505,0.5562089862303264
23.0,10.72553038,0.564039183,Nano,80.78641866,0.48821809,0.49126519,0.9937974436983821
63.0,16.10084562,3.055372489,Micro,224.1978986,0.33521251,0.54657188,0.6132999560826291
31.0,7.047015203,4.181179206,Nano,107.972791,0.24932199,0.38310729,0.6507889473990432
29.0,11.53545476,3.91664274,Micro,103.8823237,0.16984142,0.28972314,0.5862197268744223
100.0,38.47062883,5.793620023,Macro,358.3505386,0.29954085,0.89281153,0.33550289163492325
21.0,6.286843929,0.13183582,Macro,71.40097342,0.74070126,0.74540691,0.9936871392834284
15.0,0.388039549,1.104823047,Macro,52.03837385,0.67716879,0.68027128,0.9954393341432847
63.0,13.47689876,3.355966243,Macro,226.1354247,0.31772823,0.58001831,0.5477899999398295
43.0,27.20006849,8.702652377,Mega,153.6567212,0.1141044,0.26540361,0.4299278370780261
97.0,42.33165435,8.486323788,Mega,348.3927363,0.2219669,0.56476796,0.393023180705931
19.0,9.057538981,1.480035413,Macro,69.36480656,0.24647093,0.24790958,0.9941968761352425
100.0,32.40065311,3.784145331,Nano,355.0516262,0.39036952,0.86104375,0.45336781086907607
62.0,11.56312736,1.926692956,Mega,220.6092421,0.43768535,0.65921535,0.663948965994193
37.0,7.258206804,4.58201222,Nano,131.7305548,0.28269747,0.46632144,0.6062287635756143
88.0,25.02655962,4.133996812,Nano,314.9454726,0.34415426,0.62569878,0.550031853985715
33.0,8.177614367,3.447205649,Nano,119.4005846,0.24631407,0.40792041,0.6038287468871685
37.0,5.264623343,2.531732224,Nano,130.9591588,0.35267208,0.53264914,0.6621095455068228
66.0,23.9153958,3.955480444,Mega,240.6929268,0.29774892,0.47934176,0.6211620702523393
79.0,20.55638571,2.57738922,Macro,281.2953957,0.42639203,0.64222016,0.6639343585850683
67.0,27.53356057,10.45392075,Macro,242.5873706,0.16560554,0.40368554,0.41023401531796255
43.0,14.10622944,0.750124734,Macro,146.5321116,0.55104445,0.59783785,0.9217289437261291
61.0,27.24136991,4.250422344,Nano,214.4367376,0.25773641,0.38662492,0.6666316542658451
81.0,30.66125373,7.211115245,Micro,291.1435571,0.21915938,0.45405108,0.4826756055728355
17.0,8.797291422,2.409158219,Macro,61.21910758,0.15054345,0.15072039,0.998826038069567
90.0,25.22566644,3.061937926,Micro,321.0701137,0.41724191,0.67127851,0.6215630379706331
16.0,5.735731245,2.354334527,Macro,58.20951843,0.18567259,0.18641079,0.9960399288045505
68.0,19.77617983,3.217632434,Micro,240.8030093,0.33894271,0.53708546,0.631077799052687
90.0,32.72547832,8.829536236,Mega,319.4375263,0.20056399,0.48220189,0.41593364555248835
61.0,22.23934576,8.19479117,Macro,214.3964426,0.17760097,0.40743477,0.4359003773781997
32.0,10.57992982,0.064459595,Mega,117.0207161,0.91840607,0.92723449,0.9904787622815885
29.0,12.99586641,0.270843681,Nano,107.4545729,0.73704603,0.74560492,0.9885208777860532
92.0,31.4612923,1.744870623,Micro,330.0147603,0.56037875,0.72672116,0.771105591586187
82.0,29.60111386,6.481908539,Macro,292.2098585,0.2379418,0.47487427,0.5010627339316573
24.0,7.47427064,0.440111075,Mega,84.23363563,0.5560768,0.55956871,0.9937596403487251
45.0,18.09700717,0.102153377,Micro,160.4351038,0.8872505,0.90306175,0.9824915073636992
81.0,24.06207496,1.540092049,Nano,292.5465306,0.56361996,0.67603656,0.833712247751808
90.0,28.16502069,6.91914746,Mega,322.2334226,0.24411017,0.55398737,0.44064212149818505
62.0,27.59890985,3.606600914,Nano,218.2020915,0.2933597,0.40406267,0.7260252475191534
43.0,17.65544444,2.395348967,Micro,154.2261706,0.30799989,0.39814026,0.7735964456345108
68.0,19.13141921,6.834952137,Micro,240.226864,0.22080608,0.48163158,0.4584543231156063
20.0,6.416720778,2.258860613,Nano,66.76720286,0.18819053,0.19552593,0.9624837483192127
45.0,6.359354009,0.7043668,Mega,159.7073365,0.59865991,0.70411412,0.850231365904152
60.0,15.52766221,2.055274228,Macro,210.9051685,0.40952494,0.55361038,0.7397349377733851
17.0,9.150564563,4.636304292,Macro,56.48493055,0.11945273,0.11984222,0.9967499767611113
22.0,20.34673491,5.491167097,Mega,76.96167134,0.088971948,0.12120314,0.7340729621361294
24.0,4.799850688,0.570028459,Macro,90.33315235,0.53130553,0.53786631,0.9878022105530277
56.0,17.73673383,2.094383195,Micro,201.0215385,0.39742945,0.51662634,0.7692783337373005
36.0,6.101045822,3.262967852,Micro,136.9397266,0.33667237,0.53720947,0.6267059476818233
15.0,3.518069641,2.293790324,Micro,55.26128448,0.25647042,0.25667133,0.9992172479879229
44.0,15.66926662,1.086781261,Nano,153.1171757,0.48201408,0.54656605,0.8818953903192487
26.0,17.83664974,5.109696734,Micro,91.75121422,0.11116756,0.18262318,0.6087264497310801
100.0,37.403986,6.441653552,Nano,354.5724021,0.27511303,0.75896228,0.3624857746553623
21.0,5.417999563,4.626973896,Mega,72.73897901,0.22343499,0.24396698,0.9158411109569008
62.0,26.58627729,4.520665601,Micro,222.122981,0.25406814,0.40423816,0.6285110242932037
41.0,12.50160407,1.247269966,Macro,148.4917921,0.4506793,0.52720229,0.8548508011981512
85.0,36.0777564,11.40362504,Macro,304.9706255,0.16235791,0.41228228,0.39380278482985004
88.0,31.02302738,7.352545034,Macro,318.149536,0.23146538,0.51745115,0.44731832173916325
25.0,5.384656349,0.63199073,Mega,83.57435437,0.45779352,0.4617885,0.9913488967351938
14.0,7.388485707,0.120490397,Mega,49.97649711,0.72516757,0.74584826,0.972272255485318
100.0,31.35903037,6.512735644,Macro,355.5244546,0.27369725,0.84294098,0.3246932543248758
42.0,7.277728631,0.277136782,Macro,146.9372915,0.7546285,0.77091547,0.9788732090173259
54.0,21.46940881,1.186421596,Macro,197.6658547,0.53593343,0.62465874,0.8579619489515188
23.0,10.05141481,0.156850984,Micro,82.3199865,0.7667991,0.76709145,0.9996188850755668
44.0,12.01934706,4.631654336,Nano,160.0522949,0.23067517,0.44782604,0.5150999481852373
46.0,17.78260917,3.773452773,Macro,170.7813251,0.24104306,0.40695036,0.5923156327960982
69.0,28.00048104,7.370702567,Micro,243.0910198,0.18600557,0.39720099,0.46829080159140596
55.0,19.95572923,5.245123382,Micro,197.7353291,0.20774776,0.41544314,0.5000630411179735
40.0,9.100429136,2.705529895,Macro,147.5935729,0.28051914,0.49965736,0.5614230119616371
40.0,13.9310362,3.935940555,Nano,143.1728885,0.20178404,0.37835788,0.5333152834031103
48.0,16.36000105,3.914305454,Macro,166.6182043,0.22638294,0.4019173,0.5632575159118556
70.0,17.06761498,3.299867282,Macro,248.668284,0.340838,0.58639429,0.5812437225471618
99.0,24.97844292,2.640894757,Macro,355.5253057,0.47871858,1.0,0.47871858
72.0,24.18358539,4.736877628,Mega,249.4279628,0.26476657,0.46830343,0.5653739713159905
49.0,12.07216987,4.381532375,Macro,176.8355255,0.24963148,0.48354812,0.5162495099763804
