text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",receptionist,positive,0.009316115,0.020409165,0.9702747,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",check,neutral,0.8336934,0.06501175,0.10129486,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",in,negative,0.38411042,0.5945073,0.021382218,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",guest,neutral,0.88246626,0.10407991,0.013453757,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",guy,negative,0.040409666,0.95192266,0.0076676756,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",room,neutral,0.97026706,0.026685735,0.003047164,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",housekeeping,negative,0.034801375,0.94569206,0.019506564,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",staff,negative,0.0054187654,0.99098396,0.003597361,127472518
"Receptionist: attentively support check-in for guests, I checked in late but you guys are still enthusiastic to support, you are observant and interested in guests. About the room: the housekeeping staff voluntarily entered the guest's room to clean even though the guest was sleeping. The staff knocked on the door twice, everyone was asleep, so I couldn't figure out who was calling the door, just",door,neutral,0.95436436,0.042978756,0.002656885,127472518
"Clean hotel, good service, near night market, spacious room",hotel,positive,0.001173949,0.00093412487,0.99789196,127346219
"Clean hotel, good service, near night market, spacious room",service,positive,0.0005720632,0.00091667037,0.99851125,127346219
"Clean hotel, good service, near night market, spacious room",night,positive,0.0014744491,0.00084674073,0.9976788,127346219
"Clean hotel, good service, near night market, spacious room",market,positive,0.0011741121,0.0008448019,0.99798113,127346219
"Clean hotel, good service, near night market, spacious room",room,positive,0.0025273291,0.00096502644,0.9965076,127346219
"Good good service, cheap price.good staff.",service,positive,0.0004810096,0.0008910873,0.9986279,127114280
"Good good service, cheap price.good staff.",price.good,positive,0.000422492,0.00087551353,0.99870193,127114280
"Good good service, cheap price.good staff.",staff,positive,0.00045493033,0.000878316,0.99866676,127114280
"The belly is very lun, the room is full of amenities, the view to the center, the Eiffel tower and the church, near the fun places.Cute owner, enthusiastic staff I will come back",belly,positive,0.00062910275,0.0009795406,0.99839133,126912436
"The belly is very lun, the room is full of amenities, the view to the center, the Eiffel tower and the church, near the fun places.Cute owner, enthusiastic staff I will come back",room,positive,0.0027356588,0.001121343,0.99614304,126912436
"The belly is very lun, the room is full of amenities, the view to the center, the Eiffel tower and the church, near the fun places.Cute owner, enthusiastic staff I will come back",amenity,positive,0.003482786,0.007170872,0.9893463,126912436
"The belly is very lun, the room is full of amenities, the view to the center, the Eiffel tower and the church, near the fun places.Cute owner, enthusiastic staff I will come back",view,positive,0.0006465975,0.0008604067,0.99849296,126912436
